source_file	seq	headword	page	sentence_no	sentence_clean
1001-1250.md	1159	哭泣	318	2	人美〃戸 盗源的供厘能力在逐漸降ｲ氏，沈明地球的涜源越来越有限。
1001-1250.md	1159	哭泣	318	3	在遠 座山的南部，又发现了半富的石油〃戸。 枢架kubngjid ‐. ‐. . ‐ｰ. ‐.  .‐. ｰｰ‐‐‐. ‐‐..ｰ. −．−−−．−−ｰ−．−−−'−−−−−．−−−−−−−で−．−−−−−．−−−−．− ．−−−−．−−−− ⑪房子己姪搭起了枢架。
1001-1250.md	1161	苦涩	319	1	今年我ｲ￨､]公司号根了一介ｲ乙・ ＠这家企止巳姪浮重言根，根唯 雄持下去了。
1001-1250.md	1161	苦涩	319	5	我ｲl.1要尽量戒少号根，争駁能移盈利。
1001-1250.md	1166	宽容	320	1	遠小公司一宜在不断地渉張。 ＠局史上，速小国家曾錘向外〃 張进領土。
1001-1250.md	1166	宽容	320	3	他ｲI]的公司 一歩歩地〃張，变得越来越張大。
1001-1250.md	1166	宽容	320	4	他ｲI､]准各ケ張梢僅的区域，在 更大萢園内推戸公司戸品。 ＫＪ
1001-1250.md	1167	款待	321	1	〈名〉用蜻或其他油脂制成的照明用具 ④生日蛋犠上播了五根培姓。 ＠没屯了，我ｲI､]点培姓ﾛ巴。
1001-1250.md	1167	款待	321	3	我发了一包虹培姓。 *￨q 的合音，兼有珸气助同 、返弦子挨大嘩！ 了 与44I阿
1001-1250.md	1168	款式	321	2	好唯，我ｲi]升始ﾛ巴。
1001-1250.md	1169	筐	321	1	l ＜名＞人或事物的厨史或背景 ③我们都不知道他的来厨。
1001-1250.md	1169	筐	321	3	这小人来房不明，作ｲi]最好渦査一下。
1001-1250.md	1169	筐	321	4	作ｲi]要尽快槁清 楚这卜人的来房。
1001-1250.md	1169	筐	321	5	作銀我ｲ｢]垪垪这小菜的来房，巴。
1001-1250.md	1171	矿产	322	2	那位鍋緯主要負貴生 活杉目。 ＠他是《社会身法律》程目的主持人。
1001-1250.md	1171	矿产	322	3	我ｲI､]程目錘垂 在策戈リー/卜社会渦査請目。
1001-1250.md	1173	愧疚	322	1	那天我被大雨淋了，一副狼狐的祥子。 ＠他当面況出了事実真 相，进洗流的人狼狼狐。
1001-1250.md	1173	愧疚	322	4	当时坊面狼混乱，毎小人都呈得根 狼狐。 狼呑虎咽￨6ngtOn=hUybn ⑧速該子俄级了，吃起飯来狼呑虎咽。
1001-1250.md	1174	亏损	323	2	他毎天早上都要到楼下朗湊英溶。 l ③清作朗瑛一下这篇文章。
1001-1250.md	1174	亏损	323	4	遠首時我朗撰ｲ艮多遍了，差不多可以背下来了。
1001-1250.md	1176	捆绑	323	1	〈名〉抱怨的活；不満意的情堵 ⑪那天他説了ｲ艮多牢騒活。
1001-1250.md	1178	扩散	324	1	速秤灌言〃散出去ﾇ寸我ｲ'.]根不利。
1001-1250.md	1179	扩张	324	1	我ｲi]根示意帯助作。
1001-1250.md	1179	扩张	324	5	他迩是示意接受遠些批坪意兄的。 ①他V斤到批坪意見，就不示意了。
1001-1250.md	1179	扩张	324	6	我返到了几分仲，女朋友 ｲ艮不示意｡
1001-1250.md	1182	啦	325	1	＠在鈷婚似式上，有根多礼請需 要注意｡le老ｿ雨蛤我ｲi]介詔了一些交性的礼補｡￨④元给到那令国家， 都要尊重当地的礼苓。
1001-1250.md	1182	啦	325	2	遠些外交礼苓希望大家都能了解。 ー ③互相￨可好是初次兄面的礼請。 二でし︑マ く名＞人｛i]交往时弓慣使用的各秤方式
1001-1250.md	1183	来历	326	3	本着礼尚往来的原則，我ｲl､]也咳准各好礼 物。
1001-1250.md	1183	来历	326	4	去年責公司坊'可了我ｲi]両次，礼尚往来，今年我ｲil也汁兜I到 貴公司学习先这姪験。 里程碑IYchengbei ①这条路上毎隔5公里就有一小里程碑。
1001-1250.md	1183	来历	326	7	这次会泓在当代中国姪沸的发展史上具有里程 碑的意又。 ＠这届这劫会是本市体育这幼史上的一小里程蝉。 理昧￨Ycdi ①他眼休打招呼，休息公不理味啄？
1001-1250.md	1183	来历	326	8	他ｲ￨､]説的活，我完全不会 理昧。
1001-1250.md	1184	来源	326	2	最近原材料的来源出現了l可題。
1001-1250.md	1184	来源	326	3	我ｲi]的信息来源狼戸淫。
1001-1250.md	1185	栏目	326	3	他沈得理宜气壮，我ｲI1就都同意了。
1001-1250.md	1185	栏目	326	4	他 理宜气壮地説: 我裳自己的芳劫拷域ｲ艮光茉｡ ￨⑤他知道有錯，所 以昆得不那公理真气壮。
1001-1250.md	1185	栏目	326	5	休朝父母要銭，逐那公理亙气壮？ 理容￨Yzhi ⑪理智告訴他不能那公徴。
1001-1250.md	1185	栏目	326	7	如果作的理智逐起作用，就不会受編。 ⑪他処理￨可題狼理智，圦不〉中幼。 ＠作理智地想一想，这科事情 可能喝？
1001-1250.md	1186	懒惰	326	2	ﾇﾅ中国房代皇帝他都有研究。 ＠他家房代都居住在遠小村子里。
1001-1250.md	1186	懒惰	326	3	房代以来，人ｲi]都非常喜炊 遠秤風格的作品。
1001-1250.md	1187	狼狈	327	1	我们局来主張矛ﾛ平，反対伐争。
1001-1250.md	1187	狼狈	327	2	遠里尻来干早少両。 le他局 来就这去圦真。
1001-1250.md	1187	狼狈	327	4	我弟弟局来 狼大方，朋友根多。 ＝ L ⑪春請放鞭炮是中国人厨来的侍銃。
1001-1250.md	1188	狼吞虎咽	327	1	在堅持和平发展的同題上，我ｲi]的立場不会幼揺。 ＠他的立場 狼堅定，恐伯恨唯改变。 ，③在保鈩坏境方面,我们的立場是一致 的。 ，④他改变了立場， 同意了公司合弁的方案。 ⑤作不要忌是姑 在自己的立坊上想河題。 立方lifdng I ③2的立方等子8．
1001-1250.md	1188	狼吞虎咽	327	2	的立方可以写成83． ＠13的立方是多少？ ②立方体 ②遠張画是平面的，不是立方的。
1001-1250.md	1189	朗读	327	1	自圦修了这座立交杵以后，遠里就不堵牟了。 ＠作ｲi]升牟走立 交梼会更快一些。
1001-1250.md	1189	朗读	327	3	这条路上有ｲ艮 多大型立交杯。
1001-1250.md	1190	捞	327	1	遠今立体困形ｲ艮容易看憧。
1001-1250.md	1190	捞	327	2	科学家ｲI､]描絵了这秤物旋的立体 姑杓。
1001-1250.md	1191	牢固	328	2	庄稼達年获得キ枚，衣民ｲI] 富起来了。
1001-1250.md	1191	牢固	328	4	連年千早蛤遠里的 姪沸帯来了ｲ艮大影ﾛ向。
1001-1250.md	1193	唠叨	328	1	新年的时候，老ｿ市会眼我ｲl､]一起朕炊。
1001-1250.md	1193	唠叨	328	2	这次春苓大朕炊，我ｲi] 准各了ｲ艮多請目｡￨③周末我ｲl､]准各墾鋲一介炊迎新同学的朕吹晩会｡
1001-1250.md	1193	唠叨	328	3	我ｲi]在一起朕炊了三今多小时オ鈷束。
1001-1250.md	1194	乐趣	329	1	他们姪常在一起吃仮，瑛塔感情。 ＠遠些成士最婆朕塔上了自己 的部Ⅸ。
1001-1250.md	1194	乐趣	329	3	他朕筌了很多消賛者，准 各団吻速秤商品。 I③返次会汲由我負責咲磐工作。
1001-1250.md	1198	冷淡	330	1	く劫＞了解笑豚情況后原涼或理解対方 ②我ｲl,]不能蛤毎小人提l可的机会，情大家諒解。 ＠了解了男朋友 返到的原因，地諒解了他。
1001-1250.md	1198	冷淡	330	3	姪进反夏解鋒，他オ得到了大家的涼解。 H京lldng ⑪我在院子里瞭衣服泥。
1001-1250.md	1198	冷淡	330	5	这条毛巾己錘H京千了。
1001-1250.md	1198	冷淡	330	6	速双株子H京了好凡天也没千。 ②把熱的宗西放一会ル使温度降低 ③粥大熟了，瞭凉了再掲画巴。 ＠仮快瞭凉了，休廷陰吃'巴。
1001-1250.md	1199	冷酷	330	3	他ｲl,]走在迂 ￨司的田野上，唱着炊示的歌。
1001-1250.md	1200	冷落	330	1	￨②遠篇文章列挙了ｲ艮多事実， 、 ③他列挙了各科理由，想況服我ｲI]｡ 掲露了腐敗現象。
1001-1250.md	1200	冷落	330	3	他洋如地列挙了ｲ艮多数字，坑明姪沸发展情況。
1001-1250.md	1200	冷落	330	4	老ﾘ市给我ｲ￨､] 列挙的参考お我逐没看完。
1001-1250.md	1201	冷却	331	1	達年的践争，使遠里非常貧労。 ＠庄稼達年获得半收，衣民ｲl､] 富起来了。
1001-1250.md	1201	冷却	331	3	連年干早蛤遠里的 錘沸帯来了ｲ艮大影回向。
1001-1250.md	1201	冷却	331	4	来隼留学人数達年上升。 I
1001-1250.md	1202	愣	331	1	〈形〉像欲燵一祥一介接一/卜，形容达鎮不断 ⑪遠卜超市巳姪升了十家達領店。 ＠公司的倒用引起了連鎖反皮。
1001-1250.md	1202	愣	331	2	e他最近的情錯出現了連鎖变化。
1001-1250.md	1203	黎明	331	1	I ①老師達同学生都参加了途次活幼。
1001-1250.md	1203	黎明	331	2	清作把根名表達同体栓表 一起交錯我ｲI]｡ ￨③他把併款達同利息都迩清了。
1001-1250.md	1203	黎明	331	3	我ｲl､]達同エ作 人員一起解決了遠小￨可題。
1001-1250.md	1204	礼节	331	1	I ①新年的时候，老ﾘ市会躍我ｲ￨､]一起朕炊。 ＠遠次春苓大咲吹，我ｲ1､] 准各了很多苓目｡￨③周末我ｲl.1准各忽奴一介炊迎新同学的咲吹晩会｡
1001-1250.md	1205	礼尚往来	332	1	他ｲl､]姪常在一起吃仮，朕鯵感情。
1001-1250.md	1205	礼尚往来	332	3	他ｲl､]秘密咲苓进根多次。
1001-1250.md	1209	理直气壮	333	1	く劫＞了解笑豚情況后原涼或理解対方 ②我ｲ'1不能蛤毎小人提l可的机会，清大家涼解。
1001-1250.md	1209	理直气壮	333	3	本着互相諒解的原則，我ｲi]筌灯了坊 双。
1001-1250.md	1209	理直气壮	333	4	姪进反夏解鋒，他オ得到了大家的涼解。 Hfl idng ①我在院子里瞭衣服児。
1001-1250.md	1209	理直气壮	333	7	這双株子H京了好几天也没千。 ②把熱的末西放一会凡，使温度降ｲ氏 ③粥大然了，瞭凉了再喝，巴。
1001-1250.md	1210	理论	333	2	上机翻翔在迂周的天空。 l③他ｲI､1走在迂 周的田野上，唱着吹示的歌。
1001-1250.md	1211	力所能及	333	1	︑百三 〈功＞一十一介挙出来 ①他列挙了各秤理由，想説服我佃。 ＠这篇文章列挙了恨多事実， 掲露了腐敗現象。
1001-1250.md	1211	力所能及	333	4	老師蛤我ｲl､1 列挙的参考弔我込没看完。
1001-1250.md	1213	力量	334	3	我圦来没兄进像他那公吝音的人。 伶例lingli ②这弦子聡明伶例，大家都喜吹。
1001-1250.md	1213	力量	334	4	他説活根伶ｲ利，是淡判高 手。
1001-1250.md	1213	力量	334	7	遠核子ロ歯伶例，根会計活。 Q
1001-1250.md	1214	历代	334	4	"最近我鉄乏臭感，元法继 ""t'l作。 ￨@夷感其安来源子生活，是生活姪聡的叔累。"
1001-1250.md	1215	历来	334	2	他的更魂好像高升了，呆呆地姑 在那里。 ＠人死后真的有晃魂喝？ ②比愉起美健作用的人或事物 ⑪他是遠支足球叺的臭魂人物，有了他，比慕打得就特別好。 ＠真 実是新用工作的晃魂。
1001-1250.md	1216	立场	335	3	这是一台非常晃敏的採測ｲ又 器。
1001-1250.md	1216	立场	335	4	他巳姪臭敏地察覚到了我的心理变化。 凌晨lingchen ﹄Ｌ７レゴ ③他是在凌晨出生的。
1001-1250.md	1216	立场	335	5	我ｲi]明天凌晨出友去爬山。
1001-1250.md	1217	立方	335	1	我ｲ'1己姪領会了老ﾘ而的意思。
1001-1250.md	1219	立体	335	1	成士ｲI]下定決心保工祖国的領土。 ＠国家領土l可題不能进歩。
1001-1250.md	1219	立体	335	2	遠里圦来就是我ｲ￨､]国家的領土。
1001-1250.md	1219	立体	335	3	他ｲi]把侵塔者赴出了自己的 領土。
1001-1250.md	1220	立足	336	1	I ③我領悟出了这篇文章的今又。
1001-1250.md	1221	厉害	336	2	在三千米吃的进程中，他一亙領先。 ＠現在是3号E人員暫时領先。
1001-1250.md	1221	厉害	336	3	升始时大家都鞄在一起，后来他 就領先我伽根多了。 ②比愉水平、成錆等赴干最前列 ③我ｲ'1的技木在世界上赴子領先水平。
1001-1250.md	1221	厉害	336	4	我ｲi]領先行此十年，友 明了速紳仗器。
1001-1250.md	1222	利率	337	4	他ｲ､可以按月支付我ｲi]利率
1001-1250.md	1223	例外	337	6	他ｲ艮少参加远秤活幼，只有迄次例外
1001-1250.md	1223	例外	337	7	他一般不友表意凡，今天例外。fili＜量＞用子瓢粒状的末西③我ｲil要请钓粧食，一粧米都不厘浪涜
1001-1250.md	1223	例外	337	8	一弦朴子从秤下到成熟，要姪辻ｲ艮技吋同
1001-1250.md	1224	粒	337	1	他ｲI]ｲ艮美心奪証人的健康。
1001-1250.md	1224	粒	337	5	他在那次牟禍以后，变成了奪唖人。 隆重l6ngzhbng ②他ｲl､]的姑婚典礼十分隆重，有根多嘉宴到場。
1001-1250.md	1225	连年	337	2	庄稼达年荻得キ枚，衣民ｲil富起来了
1001-1250.md	1225	连年	337	4	连年千早姶迄里的姪沸帯来了狼大影ﾛ向
1001-1250.md	1227	连同	338	2	清作把根名表达同体栓表一起交蛤我ｲil｡le他把贷款达同利息都逐清了
1001-1250.md	1227	连同	338	3	我ｲi]达同工作人员一起解决了迄小I可题
1001-1250.md	1228	联欢	338	1	他ｲ､姪常在一起吃仮，联塔感情
1001-1250.md	1228	联欢	338	3	他ｲi]秘密联塔辻ｲ艮多次
1001-1250.md	1228	联欢	338	4	他联塔了根多消费者，准各困的速秤商品。I⑤途次会双由我负责联塔工作。ご联盟联想廉洁良心339
1001-1250.md	1230	联盟	339	2	他ｲn忽建了作家联盟，共同繁亲t'l作
1001-1250.md	1231	联想	339	5	他联想半富，姪常有ｲ艮多好主意。I
1001-1250.md	1232	廉洁	339	3	当领等如果不廉洁，早晩会出l可题｡
1001-1250.md	1232	廉洁	339	5	他倣官廉洁得根，在群次中威信根高。良心lidngxTn<名＞人的内心対善与悪的正碗从沢⑪倣人皮咳有良心，対别人的帯助皮咳感恩
1001-1250.md	1232	廉洁	339	6	党良心坑，我ｲﾛ没有欺编别人
1001-1250.md	1232	廉洁	339	9	一介人倣了坏事，良心会不安的。。Ｔレー０１１、3401凉解H京辺l司列挙
1001-1250.md	1233	良心	339	1	他在錯汽牟換給胎。 ＠这是新給胎，剛用了一介月。
1001-1250.md	1234	量	340	1	〈名＞公汗友表汎点的場所，指级刊、座淡会等 ⑪我ｲ￨､]大学要拳力､一介姪沸捻転。
1001-1250.md	1234	量	340	3	这里毎年都会拳カート高晨玲転，时玲世界和平￨可 題。 ＠我参加了去年的给垢，狼有枚获。
1001-1250.md	1234	量	340	4	在遠次玲転会上，寺 家ｲil都友表了意凡。
1001-1250.md	1235	亮	340	1	他在文章里充分给涯了自己的汎点。 ＠这小方案迩需要透一歩 给延。
1001-1250.md	1235	亮	340	7	我覚得他的给江迎有些l可題。
1001-1250.md	1236	凉快	340	1	他説活ｲ艮琴唆。
1001-1250.md	1236	凉快	340	2	作別嫌我嘩唆， 因力達件事ｲ艮重要。
1001-1250.md	1238	林	341	1	く成珸＞（人、牢、船等）前后相接，达雲不断 ⑪毎到夜晩，来遠里ﾛ乞仮的人熔鋒不絶。
1001-1250.md	1238	林	341	4	在这塔 鋒不絶的人群中，我发现了一張熱悉的面孔。 落成lubcheng ③遠座大杯婆子落成了。
1001-1250.md	1238	林	341	7	礼堂建好后，我ｲl.]会挙行一ｲ、 落成典礼。
1001-1250.md	1240	伶俐	341	1	速座璃失ｲ艮大。
1001-1250.md	1241	灵感	342	1	写小说需要一些臭感。＠毎当突然来了晃感，他就身上升始制作
1001-1250.md	1241	灵感	342	2	远里的生活蛤了他狼多灵感。＠最近我鉄乏叉感，元法蛙禁制作
1001-1250.md	1242	灵魂	342	2	他的晃魂好像万升了，呆呆地姑在那里。＠人死后真的有夷魂喝？②比愉起美健作用的人或事物①他是迄支足球叺的臭魂人物，有了他，比幕打得就特别好
1001-1250.md	1243	灵敏	342	2	他的劫作晃敏，殊辻了那柄汽牟。＠他晃敏地跳上了舞台，升始了演出
1001-1250.md	1243	灵敏	342	3	远是一台非常臭敏的探测ｲX器
1001-1250.md	1244	凌晨	342	2	我ｲi]明天凌晨出友去爬山。＠那场足球决幕凌晨四点オ姑束
1001-1250.md	1245	灵性	343	1	I ③一升学，忙球的学习生活就升始了。
1001-1250.md	1245	灵性	343	5	一到期中和期末考武， 同学们就变得忙尿起来。 盲目mdngmi｣ i ⑨学可別太盲目了，一定要有明輔的目林。
1001-1250.md	1245	灵性	343	8	連次我ｲi]一定不会再盲目行劫。 ︑ 十 ７ 亡 Ｕ 升 ＭＬ ︑ 一 ７ 亡 罐 − 寺 一 窪 洗 計 ↑ ︸ Ｊ 一 マ 在 一 ④ − 就 一 綣 湖 一 ９ 牟 刈 ｌ 他 ② 一 一 鋪 一塁他発褐 一的恋作 一 袖 岬 や ↑亡一ン海私坐 畢璽罪いま計 I
1001-1250.md	1246	领会	343	1	我ｲ
1001-1250.md	1247	领事馆	343	2	我国领事馆在迄小域市的市中心。＠领事亿组鋲了一系列活幼，灰祝国灰诗的到来
1001-1250.md	1248	领土	343	1	践士ｲ､下定决心保工祖国的领土
1001-1250.md	1248	领土	343	2	国家领土l可题不能辻歩
1001-1250.md	1248	领土	343	3	途里从来就是我ｲl,]国家的领土
1001-1250.md	1248	领土	343	4	他ｲi]把侵略者赴出了自己的领土。L3441领悟领先领袖溜
1001-1250.md	1250	领先	344	4	升始吋大家都饱在一起，后来他就领先我ｲi]恨多了。②比愉水平、成锖等処干最前列③我ｲI]的技木在世界上処子领先水平
1001-1250.md	1250	领先	344	5	@我ｲI]领先行止十年，友明了迄秤ｲ又器。＠公司的屯子戸品在同美声品中赴子领先位置
1001-1250.md	1250	领先	344	6	篭球比幕我ｲi]一亘领先ﾇ寸手
1251-1500.md	1251	领袖	344	5	我ｲil逃挙出了新的领袖。，溜liOL‐－－－－－－．．．－－－－－－－－－－－－．--,-‐－－－－．－‐－－－－－－－－－－－．．－－－－－－．．－－－－－．－－．．．－，－－－－－－－－－－．．‘-.-‐‐－．．－．－－－－－．－－－
1251-1500.md	1253	留恋	345	2	我非常留恋ル童吋代。＠就要高升家多了，他十分留恋
1251-1500.md	1253	留恋	345	3	到了城市，他又留恋起衣村的生活来。＠他杯着留恋的心情葛升了迄座域市
1251-1500.md	1254	留念	345	2	远些照片是我ｲ'1当年的半止留念
1251-1500.md	1254	留念	345	3	我ｲl,]拍张照片倣留念・巴
1251-1500.md	1256	流浪	345	2	他ｲ､是一群四辻流浪的人。且Ｌ346流浪流露流承流通③他在远小城-市流浪了狼久
1251-1500.md	1256	流浪	345	3	ﾇ寸子流浪ル童，他ｲ1]姶予了及吋的救助
1251-1500.md	1256	流浪	345	4	他好像狼喜炊速秤流浪的日子。流露li6ID〈幼〉（感情、思想等）不自覚地表现出来⑪他膣上流露出了喜悦的表情。＠他元意中流露出了想高取的想法。le文章流露出了作者対家多的热爱
1251-1500.md	1258	流氓	346	1	那群流眠己姪被警察抓起来了。＠我看他就像一小小流斌
1251-1500.md	1258	流氓	346	5	夏天女弦ル穿得少，要提防那些要流斌的。流通lidt6ng〈劫＞①（杢気等）自由移动，不受阻碍③室内的空気要保持流通｡'＠n富美得大浮，空気流通不了
1251-1500.md	1258	流氓	346	7	把富戸打升，辻空え流通起来。②（商品、货市等）流劫辖移③费金流通起来了，ｴﾉｰ的效益也就上去了。＠远绅货市早巳姪不流通了
1251-1500.md	1258	流氓	346	9	最近公司的盗金流通得ｲ艮快
1251-1500.md	1258	流氓	346	10	我ｲ､要想亦法増加商品流通的渠道。夺征隆重茎断搜车347
1251-1500.md	1260	聋哑	347	1	他ｲ､狼美心苇哑人的健康
1251-1500.md	1260	聋哑	347	2	远是一所夺哑学校，有寺、的教师。＠苇哑ル童表演的请目受到了热烈炊迎
1251-1500.md	1261	隆重	347	1	他ｲ､的姑婚典礼十分隆重，有ｲ艮多嘉宴到场
1251-1500.md	1261	隆重	347	2	途次大会是在十分隆重的気気中游行的。＠在远隆重的吋刻，我感到非常自豪
1251-1500.md	1261	隆重	347	3	春请是中国一年中最隆重的苓日。l⑤人民代表大会在北京隆重召升了
1251-1500.md	1264	篓	348	1	他得了一枚金牌途三枚由F票恨珍贵le他姶辻我丙枚硬市
1251-1500.md	1266	屡次	348	1	蚤然屡次失敗，但他没有放弄。 ＠故人屡次逃攻都被我们打退 了｡￨③作屡次犯同祥的錯涙，我元法原涼｡￨④他屡次打破世界妃乗， 創造奇迩。 ＠父余屡次提醒我注意安全同題，可我始篝没斫逃去。 履行lixing ①我履行了我的承諾。
1251-1500.md	1266	屡次	348	2	他ｲi]履行了法律手禁，成力了合法夫 妻。
1251-1500.md	1267	履行	348	2	他ｲl､]履行了法律手镜，成力了合法夫妻
1251-1500.md	1267	履行	348	3	我ｲ､一宜浮格履行着合同
1251-1500.md	1267	履行	348	5	速价合同履行起来ｲ艮麻吨
1251-1500.md	1267	履行	348	6	他ｲ｢]有坊奴，但双方都没有履行。「Ｌｊ掠李喀微给船给廓349
1251-1500.md	1268	掠夺	349	1	致人掠李了我ｲl､]的土地
1251-1500.md	1268	掠夺	349	4	辻去一百年，他ｲi]掠苓光了速介国家的盗源
1251-1500.md	1269	略微	349	3	我ｲil略微用了些技巧就成功了
1251-1500.md	1270	轮船	349	1	我ｲi]坐给船去日本。＠这艘给络明天早上六点出友
1251-1500.md	1270	轮船	349	2	旅客ｲﾛ都登上了给船
1251-1500.md	1270	轮船	349	3	我ｲ､明天坐火牟迩是给船去
1251-1500.md	1271	轮廓	349	3	从逗里可以看到那座大山的给廓。＠他向我佃介诏了事情的给廓
1251-1500.md	1271	轮廓	349	4	他対未来巳姪有了一小大概的给廓。ＦＬ35(）给胎途j云玲征
1251-1500.md	1272	轮胎	350	1	他在蛤汽牟换给胎。＠迄是新给胎，刚用了一小月。＠体的自行牟给胎没完了
1251-1500.md	1274	论证	350	1	他在文章里充分姶江了自己的泛点。＠迄小方案迩需要逃一歩姶征
1251-1500.md	1274	论证	350	2	科学家ｲﾛ発狂了送秤现象的可能性
1251-1500.md	1275	啰嗦	351	1	他沈活ｲ艮噌唆
1251-1500.md	1275	啰嗦	351	3	远篇文章在表这上有些拶唆。＠作皮咳刑拝迄些拶唆的活
1251-1500.md	1275	啰嗦	351	4	他拶谬唆唆坑了一介多小吋。②事情瑛砕而麻吨①作要有思想准各，远可是一件拶唆的事。＠速些手镜力､起来特别拶唆
1251-1500.md	1275	啰嗦	351	5	他力､事ｲ艮渉唆，一点ル也不痛快
1251-1500.md	1278	落成	351	2	新的教学楼将子明年落成。＠迄小水屯姑姪辻三年建没，顺利落成了
1251-1500.md	1278	落成	351	3	礼堂建好后，我ｲ､会挙行一介落成典礼
1251-1500.md	1278	落成	351	4	大楼落成的那天，我ｲl,]一定要灰祝一番。ｒＬＬ352p落実
1251-1500.md	1279	落实	352	1	我ｲi]要把贵任落実到毎小人身上
1251-1500.md	1279	落实	352	3	等事情落実了，我ｲI]就可以升始千了
1251-1500.md	1279	落实	352	4	要尽快辻速小生戸汁戈'l得到落実
1251-1500.md	1279	落实	352	5	各扱単位要从真落実上级的姪沸政策。礼到、Lワ
1251-1500.md	1280	麻痹	353	4	我ｲ'.]対故人不能有麻癖思想
1251-1500.md	1281	麻木	353	5	他的表情呈得根麻木。l③q斤到这小消息，他麻木地注视着前方
1251-1500.md	1282	麻醉	353	3	病人己锤麻酔了半小小吋了。＠大夫要把他的四肢麻酔到完全没有感覚。354麻酔锅共喝奴癖②比伦用某稗手段使人从沢模糊、意志消泛①作不要被他ﾉL句好斫的活麻酔了。＠失败了不要紫，可以从失再来，千万不能意志消况，用喝酒的方式来麻酔自己
1251-1500.md	1283	码头	354	2	晰坑远ル要建一座渇失。＠给船渐渐裳近了渇失
1251-1500.md	1284	蚂蚁	354	4	蟠奴ｲ､在准各辻冬的食物
1251-1500.md	1285	嘛	354	2	我当然了解他唯，我ｲi]是好朋友癖
1251-1500.md	1286	埋伏	355	1	二连在山ロ埋伏着。＠一小困的兵力埋伏在村庄里
1251-1500.md	1286	埋伏	355	5	作ｲﾛ要小心，不要中了致人的埋伏
1251-1500.md	1287	埋葬	355	2	成士ｲi]的P体都及吋埋葬了
1251-1500.md	1292	漫长	356	1	r日子筒贞大漫投了
1251-1500.md	1293	漫画	357	5	我想学刃漫画II作
1251-1500.md	1294	忙碌	357	6	一到期中和期末考武，同学就変得忙碌起来。I
1251-1500.md	1295	盲目	357	5	连次我i一定不会再盲目行劫。i一洼洗一亡一计、十亡一寺、在罐一绻湖一就一他刈一袖岬一牟升一的恋作一塁他発褐铺亡一海私坐毕玺罪计I358荘然茂盛冒充冒犯
1251-1500.md	1299	冒充	358	3	他ｲI､]用远些劣旋声品冒充代旋声品，欺轮了不少人
1251-1500.md	1299	冒充	358	4	原来他是冒充的，不是那小梢款的人。冒犯mtloftln＜劫＞言语或行幼没有礼貌，冲撞了対方③他冒犯了领手，心里一宜不安
1251-1500.md	1299	冒充	358	6	如果有什公冒犯的地方，清作原凉。＠我冒犯辻一次姪理，他不会妃仇ﾛ巴
1251-1500.md	1299	冒充	358	7	有吋候我ｲl,]可能元意之中就会冒犯别人。＝hM」冒隆没辙枚媒介359－
1251-1500.md	1300	冒犯	358	6	姪辻商年的ll,送条狗対毒品的臭覚変得升常敏锐
1251-1500.md	1304	媒体	360	1	我ｲi]要多利用新媒体宣侍自己
1251-1500.md	1304	媒体	360	2	途次大会，媒体籍我ｲﾛ倣了根多宣侍。＠阿塔己姪成力伶播新'潮的重要媒体
1251-1500.md	1305	美观	360	2	他被这卜花瓶美現的外表迷住 了。￨③遠堆泣坂破坏了小区的美观｡￨④他ｲi]的新房装飾得十分美观。
1251-1500.md	1306	美满	360	2	他ｲI.]一家人快快示示，墨得非常美满。
1251-1500.md	1307	美妙	360	1	我ｲl､]一起度辻了一介美妙的夜晩
1251-1500.md	1307	美妙	360	2	演员ｲ､的表演非常美妙
1251-1500.md	1307	美妙	360	4	地的笛子吹得非常美妙。n珍（门诊)menzh6n＜幼＞医生姶不住院的病人看病②星期天、珍照常菅止。＠张医生在看同珍，先别打枕地
1251-1500.md	1307	美妙	360	6	我去'､]珍部，不去住院部。「ＭＪ萌芽策猛烈梦想361芋今ﾁー，，明牙mengyo＜幼＞植物升始友芽，也比愉事物刚刚声生③春回大地，秤子升始萌芽。＠芭蕾舞乞未萌芽子意大利
1251-1500.md	1307	美妙	360	8	他ｲl､]的爱情正処在萌芽状悉。＜名〉植物新生出来的芽，也比愉刚芦生的事物⑪山野中花草生出的萌芽杯志着春天到来了。'＠幸福生活己露出萌芽，蛤了人ｲI]元限希望｡
1251-1500.md	1311	猛烈	361	1	猛烈的火势辻消防叺员堆以裳近。致人的攻势狼猛烈。暴雨猛烈地袈来，人l,都殊到了并下
1251-1500.md	1312	梦想	361	6	想技生不老，迭只能是小永迄的梦想。mT〈劫眼皮微微合上他昧着眼，似睡非睡
1251-1500.md	1314	弥补	362	3	有些人的爱好常常因力繁忙的工作被抹兼拝了。我l.要客泛坪价一小人，不能随便抹兼别人的功労。莫名其妙墨水诀诀喋求375
1251-1500.md	1315	弥漫	362	1	清晨，云雰弥漫了天空。＠那里烟雰弥漫，不知道友生了什公事情
1251-1500.md	1318	迷失	363	3	他l迷失在大森林里了
1251-1500.md	1319	迷信	363	1	我ｲ
1251-1500.md	1319	迷信	363	2	､]从不迷信鬼神。＠他特别迷信命迄，倣什去都不努力。＠有些人対鬼神迷信扱了
1251-1500.md	1319	迷信	363	3	我ｲ､要提ｲ昌科学，反ﾇﾅ迷信。②盲目地信仰和崇拝①青年人要多独立思考，千万别盲目迷信辅本上的内容
