missing_seq	missing_headword	source_file	backup_seq	backup_headword	match_type	snippet
702	公司	3501-3750.md	1799	私自	example_contains	## 1799. 私自  - ピンイン: sīzì - 例文:   - @警察帯走了私自,司入比幕场地的,司事 者。   - ’＠他私自夸移了公司的部分财戸。   - ④他ｲI,]遥反规定,私自筌灯了 一价工作合同。   - 在没有姪辻允诈的情况下，任何人不准私自高升。 - 例文ピンイン:   - @jǐngchádàizǒulesīzì,sīrùbǐmùchǎngdìde,sīshì zhě。   - ’＠tāsīzìkuāyílegōngsīdebùfèncáihù。  
702	公司	3501-3750.md	1817	素质	example_contains	## 1817. 素质  - ピンイン: sùzhì - 例文:   - 〈名＞人在知沢、能力、身体等方面的徐合能力 ⑪他大学半上，焦合素疏不错。   - 我ｲ1､]厘当加彊教育，提高国民 素履。   - 公司在提高员工素履方面倣了狼多努力。   - 学校希望通 辻素履教育，培界新一代人オ。   - 他己姪具各了一定的素疏，可以 叺事速项工作。 - 例文ピンイン:   - 〈míng＞rénzàizhīzé、nénglì、shēntǐděngfāngmiàndexúhénén
702	公司	3501-3750.md	1885	调和	example_contains	## 1885. 调和  - ピンイン: tiáohé - 例文:   - く幼〉使相姓融洽，减少矛盾 ①他根会涡和家庭成员之同的美系。   - ’＠他ｲ､之同矛盾太深，根本 元法涡和。   - 他ｲi]沙架了，休去涡未'一下，巴。   - 他ｲil之同的同题 我恐伯涡和不了。   - 姪辻我的耐心涡和，他ｲﾛ忌算是不l司了。 6   - 矧等游行凋苓 ⑪根据エ作需要，公司把他涡荆到了戸告部。   - ’＠他ｲl,]准各迄用姪 沸手段涡剤目前的市场。   - 他平时爱打球，算
702	公司	3501-3750.md	1890	挑播	example_contains	## 1890. 挑播  - ピンイン: tiāobō - 例文:   - 他挑抜得公司内部ｲ艮不団 姑。   - 他力什公忌是挑抜是非？   - 我ｲi]的感情根深，堆也挑抜不 了。   - 作不要相信别人的挑抜。 - 例文ピンイン:   - tātiāobádégōngsīnèibùｲgěnbùtuán gū。   - tālìshéngōngjìshìtiāobáshìfēi？   - wǒｲi]degǎnqínggēnshēn，duīyětiāobábù le。   
702	公司	3501-3750.md	1896	停滞	example_contains	## 1896. 停滞  - ピンイン: tíngzhì - 例文:   - 、芦品履量停滞在远卜叶段，根雄提 高了。   - i③大雨辻前游的叺伍停滞了下来。   - 停滞狼久的实骏又重 新后幼了。   - 怠姪理高升后，公司的狼多エ作一宜処子停滞的状悉。 - 例文ピンイン:   - 、lúpǐnlǚliàngtíngzhìzàiyuǎnboyèduàn，gēnxióngtí gāole。   - i③dàyǔshíqiányóudechǐwǔtíngzhìlexiàlái
702	公司	3501-3750.md	1908	统计	example_contains	## 1908. 统计  - ピンイン: tǒngjì - 例文:   - 〈劫＞対有美数据游行收集、汁算等 ①休铳汁一下今天来了多少人。   - @zr铳汁出了今年的忌戸量。   - 速些数字铳汁得不移准辅。   - 作ｲi]迩得再铳汁一遍。   - 今年全 国要迭行大规模的人ロ铳汁。   - 铳坑（铳统)t6ngt6ng 〈副＞表示全部、所有 ⑪公司50名员工铳铳来了。   - ’＠远些名作铳铳都掌走'巴。   - 他把 某子、椅子等铳铳换成新的了。   - 同学ｲi]铳
702	公司	3501-3750.md	1913	投诉	example_contains	## 1913. 投诉  - ピンイン: tóusù - 例文:   - 可题 ③他己姪就不公正的待遇阿题投脉了接待人员。   - ’＠如果公司取员远 背投保人的承诺，投保人有叔向公司或主管部、投脉。   - 我ｲ､接到了一些投脉意凡，反映僖后服各方面的同题。   - 姪沸 部根据本国『商的投脉，研究决定是否ﾇﾅ被控商品立案涡查。 投降投郷透露秃1 - 例文ピンイン:   - kětí ③tājǐzhíjiùbùgōngzhèngdedàiyùātítóumàilejiēdà
702	公司	3501-3750.md	1916	透露	example_contains	## 1916. 透露  - ピンイン: tòulù - 例文:   - 露出（某秤意思） ⑪作家刚オ的友言透露了他违部名的创作意困。   - 他不辻我ｲi]向 外透露准各姑婚的事情。   - 公司说所有部、都是盈利的，但没有透 露如补。   - 董事技透露况，咳公司毎年用予科研的姪费在20%以 上。   - 在妃者的反夏追河下，他勉彊透露了一些涡查情况。 - 例文ピンイン:   - lùchū（mǒuchèngyìsi） ⑪zuòjiāgāngオdeyǒuyántòulùl
702	公司	3501-3750.md	1934	拖延	example_contains	## 1934. 拖延  - ピンイン: tuōyán - 例文:   - 速小公司姪常施延友放工盗。   - 速 硕工作施延了半年オ完成。   - 别再抱延了，我ｲ､耽羡不起。   - 王 老ﾘ市毎天都按时下深，圦不施延。 ０ - 例文ピンイン:   - sùxiǎogōngsīzhíchángshīyányǒufànggōngdào。   - sù shuògōngzuòshīyánlebànniánオwánchéng。   - biézàibàoyánle，wǒｲ､dā
702	公司	3501-3750.md	1957	挽救	example_contains	## 1957. 挽救  - ピンイン: wǎnjiù - 例文:   - く功＞使脱万危睑或措俣 ①医生挽救了他的生命。   - ’＠挽救迄些小幼物是我ｲl,]的责任。   - 速宅合同挽救了我ｲi]公司。   - 他的病大重了，可能元法挽救了。   - 幸号挽救得及时，否则他会有生命危険。   - 公司快倒用了，没 有人能挽救得了。 - 例文ピンイン:   - くgōng＞shǐtuōwànwēijiǎnhuòcuòyǔ ①yīshēngwǎnjiùletādeshēng
702	公司	3501-3750.md	1960	网络	example_contains	## 1960. 网络  - ピンイン: wǎngluò - 例文:   - ’＠他ｲl､]的美系己姪形成了一小间塔。   - 现在的供屯阿塔逐要游一歩＃大。   - 银行的冈塔覆孟面迩不移。   - 由屯子没各俎成的具有通信、朕路功能的系统 ③阿碆信号不太好，我肝不清作说活。   - 有了阿磐，世界好像小 了根多。   - ⑬他ｲﾛ毎天通辻阿塔游行朕系。   - 他ｲl､1姪菅了一家同 磐公司。 - 例文ピンイン:   - ’＠tāｲl､]deměixìjǐzhíxíngc
702	公司	3501-3750.md	1964	危机	example_contains	## 1964. 危机  - ピンイン: wēijī - 例文:   - 〈名〉非常困唯、危隆的局面 ⑪狼多国家爆友了金融危机。   - 远坊姪沸危机ﾇﾅｲ艮多国家造成了 浮重影，向。   - 公司面'l岳着信誉危机，必缅采取改革措施。   - 在処理送起危机事件时，非常及时有效。   - 大家芥心坊､力，就可以 践姓迄坊危机。 - 例文ピンイン:   - 〈míng〉fēichángkùnwéi、wēilóngdejúmiàn ⑪lángduōguójiābàoyǒulej
702	公司	3501-3750.md	1968	威信	example_contains	## 1968. 威信  - ピンイン: wēixìn - 例文:   - 〈名〉威望和佶誉 ⑪他在工rｲ艮有威信。   - ’＠姪理己姪在公司村立起了威信。   - 力了 雄杉丈夫的威信，地只好不沈活。   - ’＠厘咳利用朕合国的威信，手求 政治解决力､法。   - 速件事情辻r技的威信下降了不少。   - 政府的 目林之一是提高在群炊中的威信。 - 例文ピンイン:   - 〈míng〉wēiwànghéjíyù ⑪tāzàigōngrｲgěnyǒuwēixìn。   -
702	公司	3501-3750.md	1979	委托	example_contains	## 1979. 委托  - ピンイン: wěituō - 例文:   - 他能自己亦的事情，央不委托别 人。   - 、迭件事情我就委托错作了。   - 我己姪委托了が理公司照愿 迄小技子。   - 清放心，休委托的事我佃一定亦好。   - 我要照看他家的房子。   - @他 现在是中央委员。   - 我ｲi]班掌投票逸出了生活委员。   - 女委员都同意迭公徴。 - 例文ピンイン:   - tānéngzìjǐyìdeshìqíng，yāngbùwěituōbié rén
702	公司	3501-3750.md	3539	收𫔊	example_contains	## 3539. 收𫔊  - ピンイン: shōu𫔊 - 例文:   - ’＠人曝张的时候，肌肉就收𫔊起 来。   - 他收𫔊看身体，好像ｲ艮冷的祥子。   - 远秤糸西过冷就会枚 镐得狼快。 ②紫𫔊；集中 ③骉近公司的升支游一歩收𫔊了。   - 他ｲil正在收𫔊兵力，准各集 中避攻。   - 现在机杓大鹿大了，需要造当收𫔊。   - 明年単位的颓 算可能会逃一歩收缩。   - 迭小輌目规模太大，可以考虑收锖一下。 - 例文ピンイン:   - ’＠rénpùzhāngdesh
702	公司	3501-3750.md	3629	提抜	example_contains	## 3629. 提抜  - ピンイン: tíbá - 例文:   - 远些年軽千部都是他提抜 起来的。   - 他把弟弟提抜到了重要尚位。   - 最近几年，公司非常 重视提抜技求人オ。   - 他逮凡年提抜得狼快。   - 大家都同意把老 王提抜力姪理。   - idn ＜幼＞①用化学等方法杁物辰中提取（有用的宗西） ③他ｲl,]圦植物中提妹香水。   - 迭秤草可以用来提嫁蕊物。   - 的技木迩提峰不出来远秤糸西。 ②比愉整理和加工 ①休把领孑的垪活精神提焼一下。  
702	公司	3751-4000.md	2386	增添	example_contains	## 2386. 增添  - ピンイン: zēngtiān - 例文:   - 你该增添几件新衣服了。   - 公司今年又增添了很多新设备。   - 红灯笼给节日增添了不少喜庆气氛。   - 想得太多，容易给自己增添烦恼。   - 家里新增添的家具都是红木的。 - 例文ピンイン:   - nǐ gāi zēng tiān jǐ jiàn xīn yī fú le 。   - gōng sī jīn nián yòu zēng tiān le hěn duō xīn shè b
702	公司	3751-4000.md	2391	诈骗	example_contains	## 2391. 诈骗  - ピンイン: zhàpiàn - 例文:   - 他因为诈骗被关进了监狱。   - 这些人合伙诈骗过很多公司，后来被抓起来了。   - 他以公司的名义到处诈骗钱财。   - 公安局没收了他诈骗来的钱。   - 我们要提高警惕，防止被诈骗。 - 例文ピンイン:   - tā yīn wèi zhà piàn bèi guān jìn le jiān yù 。   - zhè xiē rén hé huǒ zhà piàn guò hěn duō gō
702	公司	3751-4000.md	2393	债券	example_contains	## 2393. 债券  - ピンイン: zhàiquàn - 例文:   - 公司今年发行了50万张债券。   - 我购买了长城公司的部分债券。   - 这些债券你打算怎么处理？   - 这是十年前发行的银行债券，现在已经涨了很多。   - 我想把这些债券兑换成现金。 - 例文ピンイン:   - gōng sī jīn nián fā xíng le 50 wàn zhāng zhài quàn 。   - wǒ gòu mǎi le cháng chéng gōng sī
702	公司	3751-4000.md	2403	占有	example_contains	## 2403. 占有  - ピンイン: zhànyǒu - 例文:   - 农业在这个国家中占有重要的地位。   - 博士毕业生在这所大学的教师中占有很大比例。   - 在这场比赛中，甲方占有绝对优势。   - 谈判中我们要力争占有主动权。   - 掌握；拥有非法占有公司财产是犯罪行为。   - 你必须占有大量的材料，才能写好这篇文章。   - 不要让这些无用的表格在文章中占有大量的空间。 - 例文ピンイン:   - nóng yè zài zhè ge guó jiā z
702	公司	3751-4000.md	2406	战术	example_contains	## 2406. 战术  - ピンイン: zhànshù - 例文:   - 这次战役我们运用了灵活机动的战术。   - 公司的运行需要一些战术上的操作。   - 顾全大局是我们战术的中心思想。   - 我们要在战略上重视敌人，在战术上藐视敌人。   - 他们制定了确保比赛获胜的战术和打法。 - 例文ピンイン:   - zhè cì zhàn yì wǒ men yùn yòng le líng huó jī dòng de zhàn shù 。   - gōng sī de
702	公司	3751-4000.md	2408	章程	example_contains	## 2408. 章程  - ピンイン: zhāngchéng - 例文:   - 协会的章程发布出来了，每个人都要认真学习。   - 公司制定了新章程，更改了许多内容。   - 每位会员都应该遵守协会的章程。   - 这份章程的内容很详细、很全面。 - 例文ピンイン:   - xié huì de zhāng chéng fā bù chū lái le ， měi gè rén dōu yào rèn zhēn xué xí 。   - gōng sī zhì dìng 
702	公司	3751-4000.md	2412	招标	example_contains	## 2412. 招标  - ピンイン: zhāobiāo - 例文:   - 这次招标我们要做到公平公正。   - 在公证处的监督下，我们对大楼装修进行了招标。   - 在招标工作中，我们公司做了认真准备。   - 目前三项工程在同时招标。   - 这次水电改造你们开始招标。   - 了没有？ - 例文ピンイン:   - zhè cì zhāo biāo wǒ men yào zuò dào gōng píng gōng zhèng 。   - zài gōng zhèng
702	公司	3751-4000.md	2413	招收	example_contains	## 2413. 招收  - ピンイン: zhāoshōu - 例文:   - 张教授今年不招收博士研究生了。   - 这个培训班在招收新学员，你赶快去报名吧。   - 他今年招收了好几位徒弟。   - 公司计划招收十名新员工。 - 例文ピンイン:   - zhāng jiào shòu jīn nián bù zhāo shōu bó shì yán jiū shēng le 。   - zhè ge péi xùn bān zài zhāo shōu xīn xué yu
702	公司	3751-4000.md	2452	蒸发	example_contains	## 2452. 蒸发  - ピンイン: zhēngfā - 例文:   - 水分在阳光的照耀下蒸发了。   - 这种药水很容易蒸发，应该放在阴凉处保存。   - 不断加热的液体一会儿就蒸发完了。   - 比喻没有任何征兆地突然消失。   - 他贪污了公司30万元后人间蒸发了。   - 他给女朋友发短信提出分手，然后就蒸发不见踪影了。   - 受利空消息影响，短短几天，公司市值蒸发了好几百万人民币。 - 例文ピンイン:   - shuǐ fèn zài yáng guāng 
702	公司	3751-4000.md	2453	整顿	example_contains	## 2453. 整顿  - ピンイン: zhěngdùn - 例文:   - 公司正在整顿纪律，不能随便请假了。   - 从下月起，北京市要全面整频交通秩序。   - 这次行动的目的是整顿好工作作风，提高办事效率。   - 农贸市场要进行整频，以建立良好的经营秩序。 - 例文ピンイン:   - gōng sī zhèng zài zhěng dùn jì lǜ ， bù néng suí biàn qǐng jià le 。   - cóng xià yuè qǐ ， bě
702	公司	3751-4000.md	2456	正规	example_contains	## 2456. 正规  - ピンイン: zhèngguī - 例文:   - 我们公司的管理很正规。   - 看病要到正规医院才会有保障。   - 他没有接受过正规教育，完全靠自学成才。   - 这里的训练比较正规，有一套比较科学的方法。   - 我看他们公司在经营上不太正规。 - 例文ピンイン:   - wǒ men gōng sī de guǎn lǐ hěn zhèng guī 。   - kàn bìng yào dào zhèng guī yī yuàn cái 
702	公司	3751-4000.md	2468	支撑	example_contains	## 2468. 支撑  - ピンイン: zhīchēng - 例文:   - 他用力支撑着身体，才没倒下。   - 两根木棍相互支撑着，缺一不可。   - 他用树枝支撑起了简易的棚子。   - 这几根柱子的支撑力是很大的。   - 勉强维持凭借一个人的力量，他支撑起了这个家。   - 我实在支撑不了这么困难的局面。   - 他的生意亏本了，快支撑不住了。   - 这个公司每年都亏损，无法支撑下去了。 - 例文ピンイン:   - tā yòng lì zhī chēng zh
702	公司	3751-4000.md	2469	支出	example_contains	## 2469. 支出  - ピンイン: zhīchū - 例文:   - 这个月我支出了三百元电话费。   - 他在吸烟上支出得太多了。   - 我们比预算多支出了一万多元。   - 通过在线课程学习，年度预算比去年少支出了八十万元。   - 这个月收入大于支出。   - 我每个月上网费的支出是不能少的。   - 各项支出都记在本子上了，你可以检查。   - 公司最近又得增加不少支出。   - 你们要根据收入安排支出，尽量做到平衡。 - 例文ピンイン:   - zhè ge
702	公司	3751-4000.md	2484	职位	example_contains	## 2484. 职位  - ピンイン: zhíwèi - 例文:   - 他的职位很高，权力很大。   - 公司设立了一个新职位，想请你担任。   - 你要想获得更高的职位，必须靠你的努力来实现。   - 他经过多年的努力，终于坐到了总经理的职位上。 - 例文ピンイン:   - tā de zhí wèi hěn gāo ， quán lì hěn dà 。   - gōng sī shè lì le yí gè xīn zhí wèi ， xiǎng qǐng nǐ dā
702	公司	3751-4000.md	2487	指标	example_contains	## 2487. 指标  - ピンイン: zhǐbiāo - 例文:   - 他们正在制定明年的生产指标。   - 今年的招生指标已经确定下来了。   - 我身体各项指标都很正常。   - 技术指标的制定，还得再征求大家的意见。   - 15公司今年有没有进人的指标？ - 例文ピンイン:   - tā men zhèng zài zhì dìng míng nián de shēng chǎn zhǐ biāo 。   - jīn nián de zhāo shēng zhǐ
702	公司	3751-4000.md	2499	制约	example_contains	## 2499. 制约  - ピンイン: zhìyuē - 例文:   - 技术和资金制约着这个公司的发展。   - 生产和销售互相制约，必须处理好二者的关系。   - 反对者的这些做法制约不了社会的发展。   - 要发挥监督部门的制约作用，保障市场的平稳运行。 - 例文ピンイン:   - jì shù hé zī jīn zhì yuē zhe zhè ge gōng sī de fā zhǎn 。   - shēng chǎn hé xiāo shòu hù xiāng 
702	公司	3751-4000.md	2503	致辞	example_contains	## 2503. 致辞  - ピンイン: zhìcí - 例文:   - 开学典礼上，校长代表老师们做了致辞。   - 国际奥委会主席致辞，对东道主表示感谢。   - 毕业那天，班长代表我们向老师致辞。   - 公司举办新产品发布会，总经理首先致欢迎辞。   - 今天的大会，请你先致开幕辞。 - 例文ピンイン:   - kāi xué diǎn lǐ shàng ， xiào zhǎng dài biǎo lǎo shī men zuò le zhì cí 。   - guó
702	公司	3751-4000.md	2530	周年	example_contains	## 2530. 周年  - ピンイン: zhōunián - 例文:   - 明天是他们结婚十周年的日子。   - 他的母校今年将举办建校一百周年庆典。   - 他昨天参加了公司成立一周年招待会。   - 我到这个单位正好五周年了。 - 例文ピンイン:   - míng tiān shì tā men jié hūn shí zhōu nián de rì zi 。   - tā de mǔ xiào jīn nián jiāng jǔ bàn jiàn xiào yì b
702	公司	3751-4000.md	2541	主导	example_contains	## 2541. 主导  - ピンイン: zhǔdǎo - 例文:   - 我们的主导思想是促进团结。   - 发展经济是最近一个时期的主导方向。   - 公司新推出了一批主导产品。   - 谁在这件事情中起主导作用？   - 5这种看法目前占主导地位。   - 我们以质量为主导安排生产。   - 市场需求是企业研发新产品的主导。   - 现在这部小说成了他的精神主导，每天必读。 - 例文ピンイン:   - wǒ men de zhǔ dǎo sī xiǎng shì cù 
702	公司	3751-4000.md	2542	主管	example_contains	## 2542. 主管  - ピンイン: zhǔguǎn - 例文:   - 刘副市长主管本市的文化和教育工作。   - 他在学校一直主管教学。   - 经理出差了，·他的工作暂时由我主管。   - 这个地区的交通他主管了很多年。   - 这份文件应立即送往主管部门审批。   - 他是这家公司的主管，有什么问题你找他吧。   - 谁是这儿的主管？   - 我有情况反映。   - 我们的主管没在，你明天再来吧。   - 我已经把这件事报告了主管。 - 例文ピンイン:   - l
702	公司	3751-4000.md	2549	助理	example_contains	## 2549. 助理  - ピンイン: zhùlǐ - 例文:   - 他担任市长助理已经两年多了。   - 这次访问，部长的助理做了很多工作。   - 哥哥是一家足球俱乐部的教练助理。   - 她在一家跨国公司做总经理助理。   - 15他让助理订了两张去上海的飞机票。 - 例文ピンイン:   - tā dān rèn shì zhǎng zhù lǐ yǐ jīng liǎng nián duō le 。   - zhè cì fǎng wèn ， bù zhǎng d
702	公司	3751-4000.md	2555	注重	example_contains	## 2555. 注重  - ピンイン: zhùzhòng - 例文:   - 啦公司非常注重人才，这两年引进了不少博士。   - 中国向来注重发展农业生产。   - 他一心工作，不太注重吃穿。   - 公司很注重提拔年轻人。 - 例文ピンイン:   - la gōng sī fēi cháng zhù zhòng rén cái ， zhè liǎng nián yǐn jìn le bù shǎo bó shì 。   - zhōng guó xiàng lái zhù 
702	公司	3751-4000.md	2563	专利	example_contains	## 2563. 专利  - ピンイン: zhuānlì - 例文:   - 他才16岁，但已经申请了两项国家专利。   - 这种产品已经获得了国家专利。   - 他已经递交了专利申请书，正等待结果。   - 我的那项专利已经转让给公司了。 - 例文ピンイン:   - tā cái 16 suì ， dàn yǐ jīng shēn qǐng le liǎng xiàng guó jiā zhuān lì 。   - zhè zhǒng chǎn pǐn yǐ jīng hu
702	公司	3751-4000.md	2574	装备	example_contains	## 2574. 装备  - ピンイン: zhuāngbèi - 例文:   - 这架飞机装备了最先进的操作系统。   - 这支部队装备了最新的战斗武器。   - 图书馆已经装备了监控系统。   - 这个研究所装备得很现代化。   - 61这支部队装备优良，战斗力很强。   - 实验室已经更换了现有的装备。   - 这家公司拥有先进的技术装备。   - 落后的装备已经适应不了现在的需要了。 - 例文ピンイン:   - zhè jià fēi jī zhuāng bèi le 
702	公司	3751-4000.md	2586	着想	example_contains	## 2586. 着想  - ピンイン: zhuóxiǎng - 例文:   - 父母总是替孩子着想，很少考虑自己。   - 为将来着想，他现在开始存钱了。   - 从健康的角度着想，你应该戒烟戒酒。   - 我是为公司的利益着想，才签这个合同的。 - 例文ピンイン:   - fù mǔ zǒng shì tì hái zi zhuó xiǎng ， hěn shǎo kǎo lǜ zì jǐ 。   - wèi jiāng lái zhuó xiǎng ， tā xiàn 
702	公司	3751-4000.md	2588	姿态	example_contains	## 2588. 姿态  - ピンイン: zītài - 例文:   - 大厅里有很多雕像，姿态各异。   - 她照相时，经常摆出各种各样的姿态。   - 她走路的姿态非常优美。   - 礼仪小姐姿态优雅，表情自然大方。   - 神情；态度会谈时，他摆出一副无所谓的姿态。   - 他想掩饰自己慌张的姿态，但还是被人察觉了。   - 她总是以一种积极的姿态对待生活。   - 他们是以胜利者的姿态出现的。   - 这家公司规模很大，资本雄厚。   - 工厂在服务方面投入了很多资本
702	公司	3751-4000.md	2590	资产	example_contains	## 2590. 资产  - ピンイン: zīchǎn - 例文:   - 他家里的资产都由父亲控制着。   - 他把资产分成了三份，每个子女一份。   - 经过几十年的积累，他的资产已经过亿了。   - 这家单位正在接受有关部门的资产评估。   - 公司刚开办一年，还没有多少资产。   - 他们打算增加资产投入，扩大生产规模。   - 他们公司投入的资产近几年已经翻了几倍。 - 例文ピンイン:   - tā jiā lǐ de zī chǎn dōu yóu fù qīn 
702	公司	3751-4000.md	2613	租赁	example_contains	## 2613. 租赁  - ピンイン: zūlìn - 例文:   - 我是外地人，在北京靠租赁房子生活。   - 我们租赁了两辆汽车接客人。   - 你最好通过房屋租赁公司找房子。   - 4这家公司向外租赁电脑。   - 15他把自己家的房屋租赁出去了。 - 例文ピンイン:   - wǒ shì wài dì rén ， zài běi jīng kào zū lìn fáng zi shēng huó 。   - wǒ men zū lìn le liǎng liàn
702	公司	3751-4000.md	2627	左右	example_contains	## 2627. 左右  - ピンイン: zuǒyòu - 例文:   - 他左右手都能写字。   - 舞台左右两边都摆着花。   - 大家前后左右都要对齐。   - 用在数量词后边表示概数他50岁左右。   - 他身高一米七左右。   - 这项任务要两天左右才能完成。   - 这个班的学生在30名左右。   - 他左右了这个公司很多年。   - 我不想左右你们，你们自己做判断吧。   - 他完全能够左右局势，我们不用担心。   - 他很有主意，谁都左右不了他。   - 如果
702	公司	3751-4000.md	2631	作息	example_contains	## 2631. 作息  - ピンイン: zuòxī - 例文:   - 这几天工作很忙，大家要按时作息，别累坏了。   - 这里夏季的作息时间与冬季有所不同。   - 公司制定了严格的作息制度，希望大家遵守。 - 例文ピンイン:   - zhè jǐ tiān gōng zuò hěn máng ， dà jiā yào àn shí zuò xī ， bié lèi huài le 。   - zhè lǐ xià jì de zuò xī shí jiān yǔ dōn
702	公司	3751-4000.md	3982	阻挠	example_contains	## 3982. 阻挠  - ピンイン: zǔnáo - 例文:   - 他们阻挠高速公路施工，受到了有关部门的处理。   - 他们阻挠上级调查，不想让上级知道事实真相。   - 不管什么人都阻挠不了我们前进的脚步。   - 由于科技开发受到了阻挠，公司遭受了严重损失。 - 例文ピンイン:   - tā men zǔ náo gāo sù gōng lù shī gōng ， shòu dào le yǒu guān bù mén de chǔ lǐ 。   - tā men
702	公司	4251-4500.md	2541	主导(主尊)	example_contains	## 2541. 主导(主尊)  - ピンイン: zhǔ dǎo(zhǔ zūn) - 例文:   - 我们的主导思想是促进团结。   - 发展经济是最近一个时期的主   - 导方向。   - 公司新推出了一批主导产品。   - 导作用？   - 这种看法目前占主导地位。   - 我们以质量为主导安排生产。   - 市场需求是企业研发新产品的   - 主导。现在这部小说成了他的精神主导，每天必读。 - 例文ピンイン:   - wǒ men de zhǔ dǎo sī xiǎn
702	公司	4251-4500.md	2542	主管	example_contains	## 2542. 主管  - ピンイン: zhǔ guǎn - 例文:   - 刘副市长主管本市的文化和教育工作。   - 学。   - 经理出差了，他的工作暂时由我主管。这个地区的交通   - 他主管了很多年。   - 这份文件应立即送往主管部门审批。   - 他是这家公司的主管，有什么问题你找他吧。   - 管？我有情况反映。   - 我们的主管没在，你明天再来吧。」我已   - 经把这件事报告了主管。 - 例文ピンイン:   - liú fù shì zhǎng zhǔ
702	公司	4251-4500.md	2549	助理	example_contains	## 2549. 助理  - ピンイン: zhù lǐ - 例文:   - 他担任市长助理已经两年多了。   - 这次访问，部长的助理做了   - 很多工作。   - 哥哥是一家足球俱乐部的教练助理。   - 国公司做总经理助理。   - 他让助理订了两张去上海的飞机票。 - 例文ピンイン:   - tā dān rèn shì zhǎng zhù lǐ yǐ jīng liǎng nián duō le。   - zhè cì fǎng wèn，bù zhǎng de zh
702	公司	4251-4500.md	2555	注重	example_contains	## 2555. 注重  - ピンイン: zhù zhòng - 例文:   - 公司非常注重人才，这两年引进了不少博士。   - 农业生产。他一心工作，不太注重吃穿。公司很注重提拔年轻人。 - 例文ピンイン:   - gōng sī fēi cháng zhù zhòng rén cái，zhè liǎng nián yǐn jìn le bù shǎo bó shì。   - nóng yè shēng chǎn。tā yī xīn gōng zuò，bù tài zhù
702	公司	4251-4500.md	2586	着想	example_contains	## 2586. 着想  - ピンイン: zhuó xiǎng - 例文:   - 父母总是替孩子着想，很少考虑自己。   - 为将来着想，他现在   - 开始存钱了。   - 从健康的角度着想，你应该戒烟酒。   - 公司的利益着想，才签这个合同的。 - 例文ピンイン:   - fù mǔ zǒng shì tì hái zi zhuó xiǎng，hěn shǎo kǎo lǜ zì jǐ。   - wèi jiāng lái zhuó xiǎng，tā xiàn zài
702	公司	4251-4500.md	2589	资本(资本)	example_contains	## 2589. 资本(资本)  - ピンイン: zī běn(zī běn) - 例文:   - 这家公司规模很大，资本雄厚。   - 工厂在服务方面投入了很多   - 资本，赢得了客户好评。   - 我们公司的固定资本已经超过了一亿   - 元。   - 他们很注意原始资本的积累，很快就成长为一个大企业。 - 例文ピンイン:   - zhè jiā gōng sī guī mó hěn dà，zī běn xióng hòu。   - gōng chǎng zài fú 
702	公司	4251-4500.md	2590	资产(资产)	example_contains	## 2590. 资产(资产)  - ピンイン: zī chǎn(zī chǎn) - 例文: - 例文ピンイン:  ## 4307.   - ピンイン:  - 例文:   - 他家里的资产都由父亲控制着。「他把资产分成了三份，每个   - 子女一份。1经过几十年的积累，他的资产已经过亿了。1这家   - 单位正在接受有关部门的资产评估。   - 公司刚开办一年，还没有多少资产。   - 他们打算增加资产投入，   - 扩大生产规模。   - 他们公司投入的资产近几年已经翻了
702	公司	4251-4500.md	2613	租赁(租赁)	example_contains	## 2613. 租赁(租赁)  - ピンイン: zū lìn(zū lìn) - 例文:   - 我是外地人，在北京靠租赁房子生活。   - 接客人。   - 你最好通过房屋租赁公司找房子。这家公司向外租   - 赁电脑。1他把自己家的房屋租赁出去了。 - 例文ピンイン:   - wǒ shì wài dì rén，zài běi jīng kào zū lìn fáng zi shēng huó。   - jiē kè rén。   - nǐ zuì hǎo tōng g
702	公司	4251-4500.md	2627	左右	example_contains	## 2627. 左右  - ピンイン: zuǒ yòu - 例文:   - 他左右手都能写字。   - 舞台左右两边都摆着花。1大家前后左   - 右都要对齐。   - 用在数量词后边表示概数   - 他50岁左右。   - 他身高一米七左右。   - 才能完成。   - 这个班的学生在30名左右。   - 他左右了这个公司很多年。1我不想左右你们，你们自己做判断   - 吧。他完全能够左右局势，我们不用担心。   - 他很有主意，谁   - 都左右不了他。 - 例文ピンイ
702	公司	4251-4500.md	2631	作息	example_contains	## 2631. 作息  - ピンイン: zuò xī - 例文:   - 这几天工作很忙，大家要按时作息，别累坏了。   - 作息时间与冬季有所不同。1公司制定了严格的作息制度，希望大   - 家遵守。 - 例文ピンイン:   - zhè jǐ tiān gōng zuò hěn máng，dà jiā yào àn shí zuò xī，bié lèi huài le。   - zuò xī shí jiān yǔ dōng jì yǒu suǒ bù tóng。1gōn
702	公司	4251-4500.md	4277	专利(專利)	example_contains	## 4277. 专利(專利)  - ピンイン: zhuān lì(zhuān lì) - 例文:   - 他才16岁，但已经申请了两项国家专利。   - 了国家专利。   - 他已经递交了专利申请书，正等待结果。   - 那项专利已经转让给公司了。 - 例文ピンイン:   - tā cái16suì，dàn yǐ jīng shēn qǐng le liǎng xiàng guó jiā zhuān lì。   - le guó jiā zhuān lì。   - tā y
